"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","select","s0","s1"
"31",0.813944695814484,0.0985080765618315,0.81404108105163,0.0981761438527285,1.83654729109275e-05,0,14.0973157583559,1,1,1,0,0.3,0.1,0,10,0.05,1,0.06,0.1
"32",0.813944695814484,0.0985080765618315,0.813944695814484,0.0985080765618315,0,NA,12.1106080921074,1,1,1,0,0.3,0.1,0,10,0.05,1,0.06,1
"33",0.813944695814484,0.0985080765618315,0.813944534063892,0.104458244471338,9.18273645546373e-06,0,13.1005274867758,1,1,1,0,0.3,0.1,0,10,0.05,1,0.06,10
"34",0.813944695814484,0.0985080765618315,0.813944695814484,0.0985080765618315,0,NA,12.1106080921074,1,1,1,0,0.3,0.1,0,10,0.05,1,1,0.1
"35",0.813944695814484,0.0985080765618315,0.813944695814484,0.0985080765618315,0,NA,12.1106080921074,1,1,1,0,0.3,0.1,0,10,0.05,1,1,1
"36",0.813944695814484,0.0985080765618315,0.813944695814484,0.0985080765618315,0,NA,12.1106080921074,1,1,1,0,0.3,0.1,0,10,0.05,1,1,10
"37",0.813944695814484,0.0985080765618315,0.794625931803927,0.0701744261267314,0.0383287419651056,0.789944399614475,17,4,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0,0.1
"38",0.813944695814484,0.0985080765618315,0.615105793901342,0.29367049005885,0.044435261707989,0.981089057826715,15,6,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0,1
"39",0.813944695814484,0.0985080765618315,0.653609497803508,0.634006097747044,0.0451974288337925,0.997899685998039,13,7,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0,10
"40",0.813944695814484,0.0985080765618315,0.812391790527201,0.0642631055068835,0.0394306703397612,0.77173206825272,20,4,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.03,0.1
"41",0.813944695814484,0.0985080765618315,0.570672581715938,0.261972332414993,0.0434802571166208,0.95864238655248,16,6,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.03,1
"42",0.813944695814484,0.0985080765618315,0.670407963377621,1.26420233331221,0.044931129476584,0.970353168016433,16,6,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.03,10
"43",0.813944695814484,0.0985080765618315,0.792863410668414,0.0683833801097294,0.0387052341597796,0.75890087686243,18,4,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.06,0.1
"44",0.813944695814484,0.0985080765618315,0.531039267389103,0.242843003474079,0.044435261707989,0.943157318765092,15,6,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.06,1
"45",0.813944695814484,0.0985080765618315,0.71850057296791,1.72651668740566,0.0461340679522498,0.936501524494683,16,6,1,1,0,0.3,0.1,0.03,0.1,0.05,1,0.06,10
"46",0.813944695814484,0.0985080765618315,0.807557403380882,0.079998687856127,0.0416896235078053,0,16,2,1,1,0,0.3,0.1,0.03,0.1,0.05,1,1,0.1
"47",0.813944695814484,0.0985080765618315,1.06281853640545,0.862888500201458,0.0665840220385675,0,9,1,1,1,0,0.3,0.1,0.03,0.1,0.05,1,1,1
"48",0.813944695814484,0.0985080765618315,8.66343138394511,9.85944514904732,0.0728466483011938,0,8,1,1,1,0,0.3,0.1,0.03,0.1,0.05,1,1,10
"49",0.813944695814484,0.0985080765618315,0.805727089498591,0.0843858737766556,0.0297153351698806,0.761992028408311,21,4,1,1,0,0.3,0.1,0.03,1,0.05,1,0,0.1
"50",0.813944695814484,0.0985080765618315,0.600382314441265,0.336524117164055,0.0309182736455464,0.977666663904488,24,5,1,1,0,0.3,0.1,0.03,1,0.05,1,0,1
"51",0.813944695814484,0.0985080765618315,0.698722986849792,0.57359300769533,0.032396694214876,0.997348249692,20,5,1,1,0,0.3,0.1,0.03,1,0.05,1,0,10
"52",0.813944695814484,0.0985080765618315,0.800149637303715,0.0834224299519658,0.031129476584022,0.748836202255237,22,4,1,1,0,0.3,0.1,0.03,1,0.05,1,0.03,0.1
"53",0.813944695814484,0.0985080765618315,0.576631473529896,0.307616114794145,0.031643709825528,0.95701468628334,20,5,1,1,0,0.3,0.1,0.03,1,0.05,1,0.03,1
