"","varbtwn_0","varwin_0","varbtwn_100","varwin_100","varbtwn_200","varwin_200","varbtwn_300","varwin_300","turnover","carriers","sim_no","socialize","b0","b1","b2","b3","eps_soc","alienate","r0","r1","r2","select","s0","s1","eps_hire"
"13",3.00382723885092,100.135459594655,7.79740001196522,51.8413620989253,5.82194586452364,39.1103038388543,4.10004584775968,34.0723235167035,0.0985566629752676,NA,1,0,0,0,0,0,0,1,0.03,0.1,0.1,1,10,0.01,0
"14",2.88945826200326,105.192944096183,8.09837596573305,47.469129878416,5.37141908076205,37.7108822537346,6.75327581320559,28.9889697225187,0.0984126984126984,NA,1,0,0,0,0,0,0,1,0.03,0.1,0.1,1,10,0.01,0.1
"15",2.95777568213096,98.8986544761594,2.83316586540568,98.9592503274487,3.94224812392539,98.1959156929585,2.79634175739995,99.9721858565831,0.0920376522702104,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,0,10,0.01,10
"16",1.0112383039174,0.00951100654653529,0.134776163997573,0.0483805738120689,0.0095664308447983,0.0249017066858752,0.00293988186437059,0.00844778228923294,0.0338981173864895,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,0.1,0.01,0
"17",0.968823314697022,0.0103948629628534,0.0111500834933211,0.0363589830953486,0.00253313611446416,0.0118549604258189,0.000525924893008187,0.00604529632715894,0.0327242524916944,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,0.1,0.01,0.1
"18",1.03526736373946,0.945781382717851,0.110825730204941,0.684351680856069,0.141852140604868,0.481047067820764,0.0611895946568005,0.476255987240766,0.0482687338501292,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,1,0.01,0
"19",0.978915275458125,0.996461654318346,0.351610532391433,0.521252173193754,0.219425927077353,0.449204143489345,0.0941359726238802,0.460031562204107,0.0469656699889258,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,1,0.01,0.1
"20",2.21960854608254,103.512306654403,10.6984388814731,50.8288092427646,9.37022962535205,37.6819096126865,8.08415999771539,31.3583108595016,0.0894425987449243,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,10,0.01,0
"21",2.98908572572675,104.001851061624,7.8527823187437,52.3419406383209,5.08877324240739,45.1306091299552,6.24764073422329,35.2349385529632,0.0898338870431894,NA,1,0,0,0,0,0,0,1,0.03,1,0.1,1,10,0.01,0.1
"22",3.88846485034022,104.429642981049,3.55932379546165,102.637919452129,3.14593392218063,100.736361115978,2.95304315733099,100.630649987356,0.0518493909191584,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,0,10,0.01,10
"23",0.715983968864535,0.00937152820990297,0.0914046539141446,0.109345466521252,0.0851704555669555,0.0166463528376535,0.00271895765458263,0.0300359300052156,0.0301107419712071,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,0.1,0.01,0
"24",1.05922874582143,0.0101063221062514,0.0799641673943857,0.230435752728675,0.0110699616865993,0.0276688159305702,0.00317891164589322,0.00845057227849723,0.0297268364710225,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,0.1,0.01,0.1
"25",1.36447132018318,0.887832127415037,0.1405846421133,1.11779755945488,0.147478949773084,0.809657904677417,0.150976951454323,0.652577808381117,0.0299483204134367,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,1,0.01,0
"26",0.934189142160708,1.05073480829192,0.179953670798084,0.927037205215386,0.147845251679277,0.682129780251786,0.0626790738045718,0.658598801883604,0.0303543743078627,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,1,0.01,0.1
"27",4.82096632503335,105.199071571883,12.2862853833852,56.2723716548227,6.36645866509201,49.058543090585,7.5432803372982,42.0465074422752,0.0459431524547804,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,10,0.01,0
"28",2.95181822671344,101.392615995676,7.46974547752878,57.8519284649603,11.7010499379821,44.0215330649537,6.8768149122751,41.5095965547751,0.0456367663344407,NA,1,0,0,0,0,0,0,1,0.03,10,0.1,1,10,0.01,0.1
"29",2.86509253421504,99.2783895099694,0.0057477446216099,0.172943587448185,0.000731684487422777,0.0206762467092217,0.00207681145933953,0.061525267272494,0.0302288667404946,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,0,10,0.01,10
"30",0.860164675543758,0.0101096010684447,2.47073099897884e-06,2.85194956778904e-05,9.91362877396526e-08,2.88880442373749e-06,4.55380515967812e-07,1.36195201193271e-05,0.0296751568844592,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,0.1,0.01,0
"31",1.26226250132025,0.00997201424841578,1.57157310081014e-06,3.0567190771253e-05,5.00917949660819e-07,1.7282209201455e-05,4.42692272054537e-07,1.41905165465372e-05,0.029859726836471,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,0.1,0.01,0.1
"32",1.59744671282073,1.0680818410073,1.42937785865797e-05,0.000378355335930503,8.0872413608013e-05,0.00238373584953982,4.79734654317837e-05,0.00149185662321229,0.0297157622739018,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,1,0.01,0
"33",0.57805289341517,0.938243388638031,4.35166200832023e-05,0.0013664747271645,2.20249597534751e-05,0.000674178380788816,6.21375930500125e-06,0.00017662167895965,0.0294758213362865,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,1,0.01,0.1
"34",4.31536438075003,94.1746874728987,0.00276133649039372,0.081206856629234,0.00850057651204327,0.263224042735922,0.000394698478203895,0.00971814681976725,0.0301624215577704,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,10,0.01,0
"35",5.04791924532573,101.5236847419,0.00594315081737111,0.179522651829949,0.0014735547236007,0.0821688681851496,0.00467092186301377,0.144928388367683,0.0297046880767811,NA,1,1,0.05,0.3,0.3,0.1,0,0,0.03,0,0,1,10,0.01,0.1
"36",5.1677362397358,110.126532538046,0.000509307317989375,0.015457838910489,0.00181696760064128,0.0867809760749284,0.000596489738665043,0.0180774157718497,0.0385529715762274,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,0,10,0.01,10
"37",0.859728437217051,0.00958813609775803,2.01663333795206e-07,4.04281403916964e-06,2.97652973759579e-07,1.03964686873238e-05,3.74469325612047e-07,1.47311344289501e-05,0.0337098560354374,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,0.1,0.01,0
"38",0.464767784504777,0.00984127490436792,3.68675517497691e-07,1.28234257625008e-05,6.72149534617999e-07,1.65283058311884e-05,5.13412576472209e-07,1.51859517647914e-05,0.0333739387227759,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,0.1,0.01,0.1
"39",1.12447165479817,1.03540106017205,4.78072073064947e-05,0.00148422552837594,1.48475967550956e-05,0.0004417739365639,2.08653793734773e-05,0.00061841084744042,0.0347692875599852,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,1,0.01,0
"40",1.49976613317751,0.967895783825971,1.08890359587937e-05,0.000334873273686452,3.09770570372822e-05,0.000920118086729325,2.56154812261824e-06,7.21693894233145e-05,0.0347803617571059,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,1,0.01,0.1
"41",6.33244449627218,96.5296755597771,0.0029646683319239,0.0905691858507564,0.00278031630162048,0.0832136776448968,0.00527401329158378,0.151550704927381,0.0379808047249908,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,10,0.01,0
"42",5.14087235370656,97.1666823586343,0.00284119547409105,0.0718193939824596,0.00081231507987031,0.0212647127076481,0.00251464920336192,0.0696647350605828,0.0379143595422665,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,0.1,0.1,1,10,0.01,0.1
"43",4.06815875116308,103.986715514795,0.00212053752472679,0.0656111955079534,0.00188765344667056,0.0576848924298811,0.00463586784563489,0.136291356912876,0.0334625322997416,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,0,10,0.01,10
"44",1.09298585553974,0.00953671362086032,9.58993636365373e-06,3.19555879131061e-05,1.36338234109881e-07,4.13617949141506e-06,1.21105315467693e-06,3.65020259823817e-05,0.0300664451827243,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,0.1,0.01,0
"45",1.01510711333268,0.00991396570884042,5.34272385669484e-07,1.32180310727646e-05,6.64927075165317e-07,2.12127763080358e-05,5.21913819322692e-07,1.62812818800298e-05,0.0311037283130306,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,0.1,0.01,0.1
"46",1.28680372286489,0.977167193555916,2.50393797420161e-05,0.000735750438760081,4.25668963200676e-05,0.00126952963574723,7.28188275901693e-06,0.000223154835464326,0.031343669250646,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,1,0.01,0
"47",0.677387531016098,1.06461285120112,9.17717662953717e-06,0.000271262582710185,1.86571085313597e-05,0.000540108841798786,9.3316970853793e-06,0.000278470856935579,0.0306829088224437,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,1,0.01,0.1
"48",3.631728904306,103.482349277705,0.00385850339805675,0.11787342776297,0.00228653492567811,0.0973539113341001,0.00162116473004253,0.0471124505768859,0.0335363602805463,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,10,0.01,0
"49",3.70261958082596,100.406977176802,0.0116007850694113,0.34265998954791,0.000530473731050441,0.0158153014052632,0.00291821796384374,0.085431242160093,0.033499446290144,NA,1,1,0.05,0.3,0.3,0.1,0,1,0.03,1,0.1,1,10,0.01,0.1
